,angle,speed
1157,0.5617068,1.0
1158,0.70381516,1.0
1159,0.8151444,0.0
1160,0.72636193,1.0
1161,0.7257303,1.0
1162,0.7504104,1.0
1163,0.0,1.0
1164,0.76472694,1.0
1165,0.8164867,0.0
1166,0.63001126,0.0
1167,0.7131149,0.0
1168,0.78608614,1.0
1169,0.73859614,1.0
1170,0.7574252,0.0
1171,0.7633711,1.0
1172,0.7898781,1.0
1173,0.681343,0.0
1174,0.5003569,1.0
1175,0.664251,1.0
1176,0.45927075,1.0
1177,0.68851674,1.0
1178,0.611351,1.0
1179,0.7141556,1.0
1180,0.64403546,0.0
1181,0.23109388,1.0
1182,0.7464677,1.0
1183,0.6658555,1.0
1184,0.8323425,0.0
1185,0.7980545,1.0
1186,0.50437105,0.0
1187,0.6986269,1.0
1188,0.73754054,1.0
1189,0.7380487,1.0
1190,0.7397643,1.0
1191,0.5498181,1.0
1192,0.50619036,1.0
1193,0.6658927,1.0
1194,0.54016906,1.0
1195,0.58423597,0.0
1196,0.5899714,1.0
1197,0.5730158,0.0
1198,0.7358143,0.0
1199,0.6514806,1.0
1200,0.5718724,1.0
1201,0.5562289,1.0
1202,0.720436,1.0
1203,0.5543443,1.0
1204,0.7456361,1.0
1205,0.7117213,1.0
1206,0.58967626,1.0
1207,0.41816044,0.0
1208,0.56354487,1.0
1209,0.02231729,1.0
1210,0.78360486,1.0
1211,0.59576595,1.0
1212,0.5665017,1.0
1213,0.40347803,0.0
1214,0.7663017,0.0
1215,0.72423077,1.0
1216,0.8133938,0.0
1217,0.51108325,0.0
1218,0.62027043,0.0
1219,0.49722162,1.0
1220,0.5481358,1.0
1221,0.5900183,1.0
1222,0.49317208,0.0
1223,0.71978164,1.0
1224,0.5981419,1.0
1225,0.81500053,0.0
1226,0.72157335,1.0
1227,0.47845036,1.0
1228,0.74182284,1.0
1229,0.5215887,1.0
1230,0.5885818,1.0
1231,0.5279788,1.0
1232,0.744969,0.0
1233,0.52925056,0.0
1234,0.6184438,1.0
1235,0.51023996,1.0
1236,0.70533043,1.0
1237,0.51103896,1.0
1238,0.55709416,1.0
1239,0.47699544,1.0
1240,0.49752706,1.0
1241,0.82185614,1.0
1242,0.53137034,1.0
1243,0.4900709,1.0
1244,0.7102238,1.0
1245,0.52784044,1.0
1246,0.4558274,1.0
1247,0.7126747,1.0
1248,0.63044846,1.0
1249,0.5003715,1.0
1250,0.50846505,1.0
1251,0.46432346,1.0
1252,0.63284236,1.0
1253,0.7163844,1.0
1254,0.5556291,1.0
1255,0.7664689,0.0
1256,0.534778,1.0
1257,0.6891191,0.0
1258,0.5845722,1.0
1259,0.7099076,1.0
1260,0.7694949,1.0
1261,0.685235,0.0
1262,0.71634877,1.0
1263,0.51088774,1.0
1264,0.53092915,1.0
1265,0.53638214,1.0
1266,0.5356563,0.0
1267,0.7038221,1.0
1268,0.5475746,1.0
1269,0.76894456,0.0
1270,0.5229758,1.0
1271,0.5498185,1.0
1272,0.7139704,0.0
1273,0.6608569,0.0
1274,0.48118645,1.0
1275,0.7655239,0.0
1276,0.7825819,1.0
1277,0.5245103,1.0
1278,0.7883605,0.0
1279,0.06277126,1.0
1280,0.6650669,1.0
1281,0.7376318,1.0
1282,0.6980399,1.0
1283,0.5251028,1.0
1284,0.5675786,0.0
1285,0.7391133,1.0
1286,0.71401894,1.0
1287,0.6838662,1.0
1288,0.54973817,0.0
1289,0.73615634,0.0
1290,0.48151606,0.0
1291,0.7603479,1.0
1292,0.5074987,1.0
1293,0.45505643,0.0
1294,0.7238516,1.0
1295,0.7929226,0.0
1296,0.6612191,1.0
1297,0.74182224,0.0
1298,0.70173746,1.0
1299,0.74022096,1.0
1300,0.7337631,1.0
1301,0.46918786,1.0
1302,0.50742984,1.0
1303,0.42843193,0.0
1304,0.68975526,1.0
1305,0.55217683,1.0
1306,0.4886788,1.0
1307,0.740194,1.0
1308,0.12185308,0.0
1309,0.73311394,1.0
1310,0.51144725,0.0
1311,0.7494459,1.0
1312,0.56437176,1.0
1313,0.75865096,0.0
1314,0.72515786,0.0
1315,0.5123668,0.0
1316,0.47901908,1.0
1317,0.18327346,1.0
1318,0.7524923,1.0
1319,0.47742572,1.0
1320,0.6965025,1.0
1321,0.70112777,1.0
1322,0.56332237,1.0
1323,0.70847034,1.0
1324,0.54705554,0.0
1325,0.4382976,0.0
1326,0.6939775,1.0
1327,0.68866557,0.0
1328,0.72074074,1.0
1329,0.7407636,0.0
1330,0.80542696,1.0
1331,0.5114727,1.0
1332,0.4969891,0.0
1333,0.70926523,1.0
1334,0.66339135,0.0
1335,0.72038937,1.0
1336,0.75014067,1.0
1337,0.73211515,1.0
1338,0.58742285,1.0
1339,0.44084278,1.0
1340,0.5141803,0.0
1341,0.3906228,0.0
1342,0.5493696,1.0
1343,0.6719348,1.0
1344,0.71898556,1.0
1345,0.7015984,1.0
1346,0.87720287,1.0
1347,0.7787084,1.0
1348,0.49678403,1.0
1349,0.66173166,0.0
1350,0.2590206,1.0
1351,0.51707834,1.0
1352,0.5055264,0.0
1353,0.39546776,0.0
1354,0.79991436,1.0
1355,0.76503235,1.0
1356,0.7582128,1.0
1357,0.6561298,1.0
1358,0.6584796,1.0
1359,0.7030698,1.0
1360,0.5014026,1.0
1361,0.48036188,1.0
1362,0.67988455,1.0
1363,0.81821144,1.0
1364,0.7121699,1.0
1365,0.71145064,1.0
1366,0.7725435,1.0
1367,0.67370814,1.0
1368,0.5297964,1.0
1369,0.51012903,1.0
1370,0.44624737,1.0
1371,0.5533879,0.0
1372,0.80301946,0.0
1373,0.45424294,1.0
1374,0.45805693,1.0
1375,0.48688897,1.0
1376,0.50096744,1.0
1377,0.696983,1.0
1378,0.2690676,1.0
1379,0.49233824,1.0
1380,0.67706394,1.0
1381,0.75733745,1.0
1382,0.5538522,1.0
1383,0.5620787,0.0
1384,0.5583821,0.0
1385,0.4526626,1.0
1386,0.64464456,1.0
1387,0.7030526,1.0
1388,0.61067873,1.0
1389,0.74161434,1.0
1390,0.7738377,1.0
1391,0.6658385,1.0
1392,0.7505602,0.0
1393,0.7881166,1.0
1394,0.67210877,0.0
1395,0.8343807,0.0
1396,0.6089545,0.0
1397,0.46656382,1.0
1398,0.50424415,1.0
1399,0.4539445,1.0
1400,0.41848707,0.0
1401,0.48852196,1.0
1402,0.9113189,1.0
1403,0.5604942,1.0
1404,0.6939337,1.0
1405,0.21333727,1.0
1406,0.7665593,1.0
1407,0.7566997,1.0
1408,0.7361198,1.0
1409,0.7958156,0.0
1410,0.4213313,0.0
1411,0.7406866,0.0
1412,0.7733839,0.0
1413,0.530651,1.0
1414,0.6561546,1.0
1415,0.5604965,1.0
1416,0.4425043,1.0
1417,0.58047193,1.0
1418,0.6956454,1.0
1419,0.57029945,1.0
1420,0.7917511,1.0
1421,0.7195438,1.0
1422,0.09581566,1.0
1423,0.7450589,1.0
1424,0.735903,1.0
1425,0.7317158,1.0
1426,0.5426954,1.0
1427,0.49742615,1.0
1428,0.58454806,1.0
1429,0.56448567,0.0
1430,0.7068154,1.0
1431,0.48436758,1.0
1432,0.4881485,1.0
1433,0.46531007,0.0
1434,0.45568532,0.0
1435,0.13572848,1.0
1436,0.7848083,1.0
1437,0.3053857,1.0
1438,0.48463342,0.0
1439,0.6582407,1.0
1440,0.52473956,0.0
1441,0.5204814,1.0
1442,0.7830247,1.0
1443,0.49561384,1.0
1444,0.53342724,1.0
1445,0.48510644,1.0
1446,0.6996183,1.0
1447,0.6576932,1.0
1448,0.7454487,1.0
1449,0.49056056,0.0
1450,0.72050303,1.0
1451,0.2340849,1.0
1452,0.4846992,1.0
1453,0.8042843,0.0
1454,0.61238056,0.0
1455,0.74642044,1.0
1456,0.112386346,1.0
1457,0.7569192,1.0
1458,0.3022236,1.0
1459,0.49058372,1.0
1460,0.6607524,0.0
1461,0.30499783,0.0
1462,0.6877322,1.0
1463,0.72320914,1.0
1464,0.51698154,1.0
1465,0.60406667,1.0
1466,0.5349072,1.0
1467,0.77658695,1.0
1468,0.5095543,1.0
1469,0.42963183,1.0
1470,0.26733148,0.0
1471,0.7752373,1.0
1472,0.82286155,0.0
1473,0.5149322,0.0
1474,0.50346035,1.0
1475,0.7151221,1.0
1476,0.72281444,1.0
1477,0.587642,1.0
1478,0.46971825,1.0
1479,0.74455774,0.0
1480,0.77952784,0.0
1481,0.51712114,1.0
1482,0.59601307,0.0
1483,0.67230296,0.0
1484,0.51123077,1.0
1485,0.78176796,1.0
1486,0.49403116,1.0
1487,0.7254329,1.0
1488,0.75867784,1.0
1489,0.66055214,1.0
1490,0.52827936,1.0
1491,0.4738911,1.0
1492,0.5349276,0.0
1493,0.48821673,1.0
1494,0.44867182,1.0
1495,0.48539674,1.0
1496,0.5883268,1.0
1497,0.2744315,1.0
1498,0.76797247,1.0
1499,0.61135,1.0
1500,0.6765208,1.0
1501,0.6222009,0.0
1502,0.50560176,1.0
1503,0.6059299,1.0
1504,0.6403184,1.0
1505,0.70005584,1.0
1506,0.7425189,1.0
1507,0.62940556,1.0
1508,0.70592415,1.0
1509,0.7396792,0.0
1510,0.58770794,0.0
1511,0.8954022,0.0
1512,0.6764956,1.0
1513,0.70331675,0.0
1514,0.5372479,1.0
1515,0.6118781,0.0
1516,0.7116099,0.0
1517,0.88877124,0.0
1518,0.61855096,0.0
1519,0.44581366,1.0
1520,0.49381378,1.0
1521,0.5994996,1.0
1522,0.7509095,1.0
1523,0.45526043,1.0
1524,0.54791784,1.0
1525,0.7021532,1.0
1526,0.7201131,1.0
1527,0.6372632,1.0
1528,0.7401485,1.0
1529,0.67425835,1.0
1530,0.45999584,0.0
1531,0.7568476,1.0
1532,0.7495021,1.0
1533,0.6392173,1.0
1534,0.66888034,1.0
1535,0.7730213,1.0
1536,0.53248954,1.0
1537,0.43837172,0.0
1538,0.4884976,1.0
1539,0.7690284,0.0
1540,0.74958277,1.0
1541,0.7024467,1.0
1542,0.53209305,1.0
1543,0.54816395,1.0
1544,0.23673913,1.0
1545,0.44996732,1.0
1546,0.72578776,1.0
1547,0.7427877,1.0
1548,0.5028458,1.0
1549,0.73779255,0.0
1550,0.750452,1.0
1551,0.5044772,1.0
1552,0.41869003,0.0
1553,0.5431535,0.0
1554,0.75806624,0.0
1555,0.50879717,1.0
1556,0.53876793,1.0
1557,0.6976539,1.0
1558,0.77566636,1.0
1559,0.47999698,1.0
1560,0.73918,0.0
1561,0.6842245,1.0
1562,0.6257759,0.0
1563,0.5008198,1.0
1564,0.65664095,1.0
1565,0.68107945,1.0
1566,0.14918908,1.0
1567,0.7152399,1.0
1568,0.36259186,0.0
1569,0.5460659,1.0
1570,0.4207021,0.0
1571,0.2711443,1.0
1572,0.8052868,1.0
1573,0.76174307,0.0
1574,0.6809743,1.0
1575,0.6845196,1.0
1576,0.42090446,1.0
1577,0.7345437,0.0
1578,0.7102115,0.0
1579,0.49137074,1.0
1580,0.74088925,0.0
1581,0.50952965,1.0
1582,0.6012521,1.0
1583,0.4547611,1.0
1584,0.66153646,0.0
1585,0.69213605,1.0
1586,0.64409363,0.0
1587,0.72537327,1.0
1588,0.5306665,1.0
1589,0.7737031,1.0
1590,0.8938718,1.0
1591,0.4939498,1.0
1592,0.4862583,1.0
1593,0.70314586,1.0
1594,0.48040244,1.0
1595,0.61551255,1.0
1596,0.6975771,0.0
1597,0.5514004,1.0
1598,0.5204296,1.0
1599,0.6990409,1.0
1600,0.6047829,1.0
1601,0.69543064,0.0
1602,0.79634845,0.0
1603,0.6604688,1.0
1604,0.57057846,0.0
1605,0.48311514,1.0
1606,0.4915835,0.0
1607,0.7643022,1.0
1608,0.4184057,0.0
1609,0.51208967,1.0
1610,0.7741774,0.0
1611,0.79931104,0.0
1612,0.51263213,0.0
1613,0.54764384,1.0
1614,0.4483901,1.0
1615,0.64433205,1.0
1616,0.5376832,1.0
1617,0.71022975,1.0
1618,0.47282797,1.0
1619,0.7799239,1.0
1620,0.7388921,1.0
1621,0.77627397,0.0
1622,0.65323627,1.0
1623,0.70692754,1.0
1624,0.5157552,1.0
1625,0.50019634,1.0
1626,0.7504889,1.0
1627,0.55044514,1.0
1628,0.5130669,0.0
1629,0.71424574,0.0
1630,0.50893223,1.0
1631,0.70285225,1.0
1632,0.48271006,1.0
1633,0.540258,1.0
1634,0.44376838,0.0
1635,0.48903728,1.0
1636,0.56190515,1.0
1637,0.64877087,1.0
1638,0.71056074,1.0
1639,0.6990246,1.0
1640,0.7949193,0.0
1641,0.5402632,1.0
1642,0.60873085,0.0
1643,0.6981725,1.0
1644,0.1339669,1.0
1645,0.07634771,1.0
1646,0.71777785,1.0
1647,0.6292932,0.0
1648,0.7194474,1.0
1649,0.22000775,1.0
1650,0.30899957,1.0
1651,0.5170638,1.0
1652,0.83469,1.0
1653,0.669683,1.0
1654,0.6732419,0.0
1655,0.486801,1.0
1656,0.75179416,0.0
1657,0.7767633,0.0
1658,0.7499784,1.0
1659,0.69158125,1.0
1660,0.57897073,0.0
1661,0.5579663,0.0
1662,0.71588194,0.0
1663,0.760129,1.0
1664,0.7921403,1.0
1665,0.5183202,1.0
1666,0.7781532,1.0
1667,0.5474978,1.0
1668,0.5313077,1.0
1669,0.7348844,0.0
1670,0.5813838,1.0
1671,0.29642093,1.0
1672,0.6073887,1.0
1673,0.619456,1.0
1674,0.5830392,1.0
1675,0.5355578,0.0
1676,0.5467154,1.0
1677,0.7839038,1.0
1678,0.6710076,1.0
1679,0.49469036,0.0
1680,0.73211634,0.0
1681,0.8488778,0.0
1682,0.63833535,1.0
1683,0.5395373,1.0
1684,0.59107816,0.0
1685,0.56192744,1.0
1686,0.57957274,1.0
1687,0.8195939,1.0
1688,0.49865144,1.0
1689,0.45910108,1.0
1690,0.56651413,0.0
1691,0.45018303,1.0
1692,0.6518653,0.0
1693,0.69018847,1.0
1694,0.43489844,1.0
1695,0.49666402,1.0
1696,0.6957663,1.0
1697,0.61426014,1.0
1698,0.55213547,1.0
1699,0.6721702,1.0
1700,0.71355146,1.0
1701,0.5398562,0.0
1702,0.732084,1.0
1703,0.67282236,1.0
1704,0.5255019,1.0
1705,0.83036387,0.0
1706,0.8055224,0.0
1707,0.7450832,1.0
1708,0.7119887,1.0
1709,0.16870269,1.0
1710,0.5258295,1.0
1711,0.4379946,1.0
1712,0.7914796,1.0
1713,0.5617066,0.0
1714,0.67877996,1.0
1715,0.5674039,1.0
1716,0.50078213,1.0
1717,0.5387854,1.0
1718,0.53062695,1.0
1719,0.7138758,0.0
1720,0.44206616,0.0
1721,0.7649224,0.0
1722,0.6197997,0.0
1723,0.59508795,1.0
1724,0.5362737,1.0
1725,0.55009454,1.0
1726,0.4652894,1.0
1727,0.6002084,1.0
1728,0.52682424,1.0
1729,0.18831849,1.0
1730,0.53666395,0.0
1731,0.79435414,1.0
1732,0.6411363,0.0
1733,0.7695545,1.0
1734,0.6523113,1.0
1735,0.511441,1.0
1736,0.72303087,0.0
1737,0.47856876,1.0
1738,0.7026996,1.0
1739,0.72040623,1.0
1740,0.50086194,1.0
1741,0.78176033,1.0
1742,0.53870094,0.0
1743,0.1300736,1.0
1744,0.57805276,1.0
1745,0.4870377,1.0
1746,0.5019052,1.0
1747,0.45178384,1.0
1748,0.7297864,1.0
1749,0.66406745,1.0
1750,0.1940397,1.0
1751,0.48151875,1.0
1752,0.7778032,1.0
1753,0.56184196,1.0
1754,0.52824914,1.0
1755,0.7179553,1.0
1756,0.6091826,1.0
1757,0.16070881,1.0
1758,0.7242795,1.0
1759,0.74954695,1.0
1760,0.47252062,1.0
1761,0.47625625,1.0
1762,0.4708184,1.0
1763,0.65653044,1.0
1764,0.54546946,1.0
1765,0.73710227,1.0
1766,0.72155255,1.0
1767,0.7176845,1.0
1768,0.54950094,1.0
1769,0.5924445,1.0
1770,0.5194819,1.0
1771,0.8005205,1.0
1772,0.40712294,1.0
1773,0.75163895,1.0
1774,0.68771255,1.0
1775,0.7003007,1.0
1776,0.50987315,1.0
1777,0.76084644,1.0
1778,0.4915571,1.0
1779,0.67774564,1.0
1780,0.43239346,0.0
1781,0.39534461,0.0
1782,0.31193912,0.0
1783,0.4875329,1.0
1784,0.68642724,1.0
1785,0.746683,1.0
1786,0.73484236,1.0
1787,0.48494953,1.0
1788,0.5644192,0.0
1789,0.74005353,0.0
1790,0.41858077,0.0
1791,0.5069413,1.0
1792,0.4404531,1.0
1793,0.08384597,1.0
1794,0.70910186,0.0
1795,0.63432944,0.0
1796,0.73903346,0.0
1797,0.7176935,1.0
1798,0.5782071,1.0
1799,0.18536276,1.0
1800,0.6989395,1.0
1801,0.09578499,1.0
1802,0.5219717,1.0
1803,0.5199335,1.0
1804,0.5373905,1.0
1805,0.82041925,1.0
1806,0.532272,1.0
1807,0.41619802,1.0
1808,0.7082411,1.0
1809,0.15506056,1.0
1810,0.008341193,1.0
1811,0.69432163,1.0
1812,0.80291677,1.0
1813,0.6629649,1.0
1814,0.47196957,0.0
1815,0.78215015,1.0
1816,0.7668536,1.0
1817,0.71495664,1.0
1818,0.6685127,1.0
1819,0.7933482,0.0
1820,0.7515645,1.0
1821,0.7309699,1.0
1822,0.50463295,0.0
1823,0.6770066,1.0
1824,0.67358154,1.0
1825,0.71404314,1.0
1826,0.52097946,1.0
1827,0.73440665,1.0
1828,0.73028797,1.0
1829,0.5676365,1.0
1830,0.6659682,0.0
1831,0.6707957,1.0
1832,0.61087567,0.0
1833,0.61262774,0.0
1834,0.79459417,0.0
1835,0.7684466,1.0
1836,0.7606721,1.0
1837,0.6916969,1.0
1838,0.7729735,1.0
1839,0.5025995,1.0
1840,0.6885483,1.0
1841,0.5369394,0.0
1842,0.48937023,1.0
1843,0.57599616,1.0
1844,0.42672697,1.0
1845,0.7556749,1.0
1846,0.50270486,0.0
1847,0.5432861,1.0
1848,0.7809716,0.0
1849,0.4666913,1.0
1850,0.52615255,1.0
1851,0.57545745,0.0
1852,0.7699929,1.0
1853,0.09352377,1.0
1854,0.48825425,0.0
1855,0.8283019,0.0
1856,0.38269162,0.0
1857,0.55128205,1.0
1858,0.5089069,1.0
1859,0.53683025,1.0
1860,0.5097723,1.0
1861,0.49996403,1.0
1862,0.7019901,1.0
1863,0.54082656,1.0
1864,0.5103112,1.0
1865,0.57617253,0.0
1866,0.46747118,1.0
1867,0.5136302,0.0
1868,0.70602053,1.0
1869,0.36293107,1.0
1870,0.6832574,1.0
1871,0.70967877,0.0
1872,0.72527045,0.0
1873,0.51659864,1.0
1874,0.7299528,1.0
1875,0.7140877,1.0
1876,0.4199013,0.0
1877,0.77200544,1.0
1878,0.54789907,1.0
1879,0.5099983,1.0
1880,0.7357534,1.0
1881,0.7711285,0.0
1882,0.487568,0.0
1883,0.7205448,0.0
1884,0.56348187,0.0
1885,0.5031731,1.0
1886,0.8384704,0.0
1887,0.63512695,1.0
1888,0.49843758,1.0
1889,0.55492413,1.0
1890,0.61756843,0.0
1891,0.51636744,1.0
1892,0.690614,1.0
1893,0.7240377,0.0
1894,0.0,1.0
1895,0.53889906,0.0
1896,0.7765891,1.0
1897,0.7198816,1.0
1898,0.7148939,1.0
1899,0.49017334,1.0
1900,0.53512424,1.0
1901,0.4180984,0.0
1902,0.7300068,1.0
1903,0.65427375,1.0
1904,0.7139554,1.0
1905,0.7829896,1.0
1906,0.76999795,1.0
1907,0.6660682,1.0
1908,0.5878085,1.0
1909,0.4847273,0.0
1910,0.49626902,1.0
1911,0.47635293,1.0
1912,0.7295338,1.0
1913,0.5017855,1.0
1914,0.70854557,1.0
1915,0.76240206,1.0
1916,0.52635515,1.0
1917,0.73091674,1.0
1918,0.66133904,0.0
1919,0.5203448,1.0
1920,0.5541342,1.0
1921,0.5777384,1.0
1922,0.4943467,1.0
1923,0.5422434,1.0
1924,0.49844944,1.0
1925,0.4486146,0.0
1926,0.54979324,0.0
1927,0.54099584,1.0
1928,0.6986896,1.0
1929,0.52758723,1.0
1930,0.52682096,1.0
1931,0.51812863,1.0
1932,0.7442995,1.0
1933,0.8181509,0.0
1934,0.5326832,1.0
1935,0.5881321,0.0
1936,0.6778645,1.0
1937,0.45930132,1.0
1938,0.82817805,0.0
1939,0.707955,1.0
1940,0.70671165,1.0
1941,0.61021805,0.0
1942,0.5362062,1.0
1943,0.7246764,1.0
1944,0.7699153,1.0
1945,0.5618393,1.0
1946,0.7668537,0.0
1947,0.78228885,0.0
1948,0.800178,1.0
1949,0.72795576,1.0
1950,0.48958543,1.0
1951,0.44500104,0.0
1952,0.5776,0.0
1953,0.70804024,0.0
1954,0.6179865,1.0
1955,0.7106278,1.0
1956,0.7024366,0.0
1957,0.48446453,1.0
1958,0.6446622,1.0
1959,0.43478405,1.0
1960,0.67486393,1.0
1961,0.7249143,1.0
1962,0.4227836,0.0
1963,0.5709658,1.0
1964,0.603942,0.0
1965,0.77698046,1.0
1966,0.48841003,1.0
1967,0.4947754,1.0
1968,0.7534218,1.0
1969,0.7887612,1.0
1970,0.5525708,1.0
1971,0.58963937,0.0
1972,0.41204858,1.0
1973,0.46202084,0.0
1974,0.5123768,1.0
1975,0.8524976,0.0
1976,0.74805826,1.0
1977,0.7398742,1.0
1978,0.5663088,0.0
1979,0.47834355,1.0
1980,0.5409135,1.0
1981,0.8857448,1.0
1982,0.10510296,1.0
1983,0.61499083,1.0
1984,0.69675195,1.0
1985,0.8605133,0.0
1986,0.4943004,1.0
1987,0.46433896,1.0
1988,0.7051889,1.0
1989,0.4050693,0.0
1990,0.8137489,1.0
1991,0.49983624,1.0
1992,0.75436664,1.0
1993,0.6875839,1.0
1994,0.69863445,1.0
1995,0.4384157,1.0
1996,0.41216922,0.0
1997,0.46337688,1.0
1998,0.63660675,1.0
1999,0.46904367,1.0
2000,0.6911516,1.0
2001,0.691136,1.0
2002,0.7452758,1.0
2003,0.5103271,1.0
2004,0.48944464,1.0
2005,0.77173454,1.0
2006,0.7347356,1.0
2007,0.7345648,1.0
2008,0.73004687,1.0
2009,0.6279638,1.0
2010,0.5824745,1.0
2011,0.600185,1.0
2012,0.5451612,1.0
2013,0.5021459,1.0
2014,0.69218785,1.0
2015,0.7051779,0.0
2016,0.78956753,1.0
2017,0.5584006,0.0
2018,0.5506506,1.0
2019,0.7116226,1.0
2020,0.43655673,0.0
2021,0.808721,1.0
2022,0.7273842,1.0
2023,0.8167512,0.0
2024,0.8574294,1.0
2025,0.53897005,1.0
2026,0.42675418,1.0
2027,0.5607355,0.0
2028,0.7734373,1.0
2029,0.7862675,1.0
2030,0.69535017,1.0
2031,0.7585084,1.0
2032,0.60242003,0.0
2033,0.46917498,1.0
2034,0.6353525,1.0
2035,0.7952527,1.0
2036,0.7590238,1.0
2037,0.40453368,1.0
2038,0.5823649,1.0
2039,0.7289286,1.0
2040,0.7012918,1.0
2041,0.5711995,0.0
2042,0.49290833,0.0
2043,0.7239604,1.0
2044,0.49179545,1.0
2045,0.524324,1.0
2046,0.7392329,1.0
2047,0.75741345,0.0
2048,0.6128473,0.0
2049,0.47989228,1.0
2050,0.53476954,1.0
2051,0.66352075,1.0
2052,0.6363505,1.0
2053,0.43980208,0.0
2054,0.5598103,1.0
2055,0.7118991,1.0
2056,0.804006,1.0
2057,0.5860883,1.0
2058,0.76344204,1.0
2059,0.5040364,1.0
2060,0.6340638,1.0
2061,0.7502439,1.0
2062,0.6995524,0.0
2063,0.68106616,0.0
2064,0.52831864,1.0
2065,0.8237623,0.0
2066,0.89061934,0.0
2067,0.62617385,1.0
2068,0.75682944,1.0
2069,0.50681853,0.0
2070,0.69242,0.0
2071,0.53119767,1.0
2072,0.54916865,1.0
2073,0.6937488,0.0
2074,0.6407213,1.0
2075,0.71487117,1.0
2076,0.55979913,1.0
2077,0.5464354,0.0
2078,0.48296034,1.0
2079,0.5287119,0.0
2080,0.7258786,1.0
2081,0.47705194,1.0
2082,0.5510246,1.0
2083,0.6892369,1.0
2084,0.8472142,1.0
2085,0.49537274,1.0
2086,0.4754557,1.0
2087,0.7314404,1.0
2088,0.5382448,1.0
2089,0.5689412,0.0
2090,0.808401,1.0
2091,0.5205167,1.0
2092,0.47734365,0.0
2093,0.5942808,1.0
2094,0.63138646,1.0
2095,0.73505574,0.0
2096,0.7415764,0.0
2097,0.0,1.0
2098,0.6508733,1.0
2099,0.49899393,0.0
2100,0.8065075,1.0
2101,0.51373786,1.0
2102,0.87041616,1.0
2103,0.73034036,1.0
2104,0.7292959,1.0
2105,0.6123256,1.0
2106,0.7238314,1.0
2107,0.7042568,1.0
2108,0.6900474,1.0
2109,0.5993876,1.0
2110,0.49948737,1.0
2111,0.3511138,0.0
2112,0.818323,0.0
2113,0.46748173,1.0
2114,0.7275269,1.0
2115,0.6802784,1.0
2116,0.7514363,1.0
2117,0.7707561,1.0
2118,0.7177817,1.0
2119,0.75672543,1.0
2120,0.44225442,1.0
2121,0.59375316,1.0
2122,0.63690656,0.0
2123,0.5568066,0.0
2124,0.7422597,1.0
2125,0.730407,1.0
2126,0.7275793,1.0
2127,0.5748668,0.0
2128,0.49015728,1.0
2129,0.5914832,1.0
2130,0.48595345,0.0
2131,0.6189641,0.0
2132,0.71256983,1.0
2133,0.8741741,0.0
2134,0.52322066,1.0
2135,0.60411936,1.0
2136,0.70694387,1.0
2137,0.5316894,1.0
2138,0.7252072,1.0
2139,0.7759965,1.0
2140,0.7832117,1.0
2141,0.5432685,0.0
2142,0.5892993,1.0
2143,0.7423251,1.0
2144,0.6965479,1.0
2145,0.72127306,1.0
2146,0.6818652,1.0
2147,0.54427314,1.0
2148,0.38514546,1.0
2149,0.6988586,1.0
2150,0.62790626,0.0
2151,0.77917516,1.0
2152,0.77966976,0.0
2153,0.70072454,1.0
2154,0.7253808,1.0
2155,0.7764458,1.0
2156,0.47963923,0.0
2157,0.5035673,0.0
2158,0.74858075,1.0
2159,0.63556707,1.0
2160,0.716865,0.0
2161,0.7797871,1.0
2162,0.6437674,1.0
2163,0.5099799,0.0
2164,0.654299,1.0
2165,0.5420959,0.0
2166,0.5901951,0.0
2167,0.7795813,1.0
2168,0.77313095,1.0
2169,0.8080685,1.0
2170,0.62228215,0.0
2171,0.47255963,1.0
2172,0.66667163,1.0
2173,0.7104131,1.0
2174,0.400805,1.0
2175,0.5603728,1.0
2176,0.5104328,1.0
2177,0.5220033,1.0
2178,0.7893902,1.0
2179,0.18846124,0.0
2180,0.84661305,1.0
2181,0.53248525,0.0
2182,0.5145856,1.0
2183,0.6853567,1.0
2184,0.6163007,1.0
2185,0.5888355,1.0
2186,0.5733723,1.0
2187,0.72591287,1.0
2188,0.46824977,0.0
2189,0.7422298,1.0
2190,0.5475145,1.0
2191,0.5114969,1.0
2192,0.6950772,1.0
2193,0.43891054,0.0
2194,0.6304062,1.0
2195,0.7098731,1.0
2196,0.51124376,1.0
2197,0.534424,1.0
2198,0.0,1.0
2199,0.51450294,1.0
2200,0.5017486,0.0
2201,0.70314515,1.0
2202,0.7257234,1.0
2203,0.541747,1.0
2204,0.57477564,0.0
2205,0.4840911,1.0
2206,0.82538116,0.0
2207,0.75589854,1.0
2208,0.7007141,1.0
2209,0.29140854,1.0
2210,0.74327177,0.0
2211,0.60267764,0.0
2212,0.46238384,1.0
2213,0.7708302,1.0
2214,0.5246669,0.0
2215,0.66825354,0.0
2216,0.67954373,1.0
2217,0.58602744,1.0
2218,0.7934253,1.0
2219,0.6159446,1.0
2220,0.49410933,1.0
2221,0.4890684,1.0
2222,0.49049976,1.0
2223,0.70774615,0.0
2224,0.75981,1.0
2225,0.50504464,1.0
2226,0.76949173,0.0
2227,0.6574945,1.0
2228,0.5863357,0.0
2229,0.7127961,0.0
2230,0.5815682,1.0
2231,0.7195815,1.0
2232,0.50879747,1.0
2233,0.71266323,1.0
2234,0.71762156,0.0
2235,0.54090565,0.0
2236,0.4914244,1.0
