,Train,Predicted,Difference
11658,0.5,0.4983561,0.0016438961029052734
11659,0.5,0.5834528,0.08345282077789307
11660,0.5625,0.7213392,0.15883922576904297
11661,0.375,0.5109183,0.13591831922531128
11662,0.5625,0.4602374,0.10226258635520935
11663,0.8125,0.6863346,0.12616539001464844
11664,0.6875,0.7798238,0.09232378005981445
11665,0.625,0.5863128,0.03868722915649414
11666,0.8125,0.4834332,0.32906681299209595
11667,0.375,0.7140283,0.3390282988548279
11668,0.6875,0.48353472,0.20396527647972107
11669,0.375,0.7627449,0.3877449035644531
11670,0.6875,0.75795174,0.07045173645019531
11671,0.8125,0.5397419,0.2727581262588501
11672,0.6875,0.5587783,0.1287217140197754
11673,0.5,0.71563274,0.21563273668289185
11674,0.8125,0.7729325,0.03956747055053711
11675,0.6875,0.70240796,0.01490795612335205
11676,0.75,0.7664189,0.016418874263763428
11677,0.75,0.75214565,0.0021456480026245117
11678,0.5,0.7687029,0.2687029242515564
11679,0.375,0.67858326,0.3035832643508911
11680,0.5625,0.4904786,0.07202139496803284
11681,0.5625,0.60847497,0.0459749698638916
11682,0.625,0.5521416,0.07285839319229126
11683,0.375,0.734288,0.35928797721862793
11684,0.6875,0.7425392,0.05503922700881958
11685,0.4375,0.7466129,0.30911290645599365
11686,0.375,0.7118678,0.3368678092956543
11687,0.8125,0.67977655,0.13272345066070557
11688,0.625,0.4939398,0.13106021285057068
11689,0.625,0.5068795,0.11812049150466919
11690,0.6875,0.7203073,0.03280729055404663
11691,0.5625,0.7645366,0.20203661918640137
11692,0.8125,0.74454397,0.06795603036880493
11693,0.625,0.6380343,0.013034284114837646
11694,0.5,0.69605297,0.19605296850204468
11695,0.8125,0.64365315,0.16884684562683105
11696,0.6875,0.78024304,0.09274303913116455
11697,0.5,0.6723101,0.17231011390686035
11698,0.4375,0.4660644,0.028564393520355225
11699,0.625,0.58398956,0.04101043939590454
11700,0.75,0.48943087,0.26056912541389465
11701,0.5625,0.4968756,0.06562438607215881
11702,0.3125,0.58841944,0.27591943740844727
11703,0.5,0.59750545,0.09750545024871826
11704,0.5,0.6018305,0.10183048248291016
11705,0.8125,0.583777,0.22872298955917358
11706,0.5625,0.54097223,0.021527767181396484
11707,0.5625,0.46068907,0.10181093215942383
11708,0.4375,0.76617324,0.32867324352264404
11709,0.625,0.6795644,0.05456441640853882
11710,0.8125,0.68906224,0.12343776226043701
11711,0.6875,0.5537167,0.1337832808494568
11712,0.8125,0.6130064,0.19949358701705933
11713,0.6875,0.7643708,0.07687079906463623
11714,0.6875,0.58950514,0.097994863986969
11715,0.625,0.6341316,0.00913161039352417
11716,0.625,0.599357,0.025642991065979004
11717,0.8125,0.45634335,0.3561566472053528
11718,0.5625,0.48766246,0.07483753561973572
11719,0.8125,0.6847811,0.12771892547607422
11720,0.6875,0.62385184,0.06364816427230835
11721,0.6875,0.5459485,0.14155149459838867
11722,0.6875,0.5931849,0.09431511163711548
11723,0.9375,0.50005794,0.4374420642852783
11724,0.6875,0.694272,0.006771981716156006
11725,0.0,0.61616415,0.6161641478538513
11726,0.5,0.762165,0.26216500997543335
11727,0.8125,0.76159203,0.05090796947479248
11728,0.4375,0.49167144,0.05417144298553467
11729,0.5,0.4674586,0.03254139423370361
11730,0.75,0.52931887,0.22068113088607788
11731,0.5,0.72559226,0.2255922555923462
11732,0.75,0.64320886,0.10679113864898682
11733,0.4375,0.47552666,0.038026660680770874
11734,0.625,0.62938595,0.004385948181152344
11735,0.375,0.6453171,0.27031707763671875
11736,0.5,0.62870836,0.1287083625793457
11737,0.625,0.4767447,0.14825528860092163
11738,0.6875,0.6986639,0.011163890361785889
11739,0.75,0.7958522,0.0458521842956543
11740,0.625,0.7111414,0.08614140748977661
11741,0.9375,0.7778713,0.15962868928909302
11742,0.4375,0.61003155,0.17253154516220093
11743,0.625,0.78466064,0.15966063737869263
11744,0.625,0.60188377,0.023116230964660645
11745,0.625,0.47201294,0.1529870629310608
11746,0.625,0.49230987,0.13269013166427612
11747,0.6875,0.7535814,0.06608140468597412
11748,0.375,0.7328855,0.357885479927063
11749,0.5,0.5674235,0.06742352247238159
11750,0.8125,0.6802781,0.13222187757492065
11751,0.5625,0.49502197,0.06747803092002869
11752,0.5,0.5223832,0.02238321304321289
11753,0.75,0.45693144,0.2930685579776764
11754,0.9375,0.70965797,0.2278420329093933
11755,0.3125,0.5590142,0.2465142011642456
11756,0.5,0.4877156,0.012284398078918457
11757,0.6875,0.55666864,0.13083136081695557
11758,0.8125,0.54274875,0.26975125074386597
11759,0.625,0.70345986,0.07845985889434814
11760,0.4375,0.59726,0.1597599983215332
11761,0.75,0.75689983,0.006899833679199219
11762,0.8125,0.6915017,0.1209983229637146
11763,0.625,0.6619604,0.0369604229927063
11764,0.875,0.76242316,0.11257684230804443
11765,0.1875,0.5322847,0.344784677028656
11766,0.9375,0.7510618,0.1864382028579712
11767,0.5625,0.7504531,0.18795311450958252
11768,0.625,0.74906874,0.1240687370300293
11769,0.75,0.72474885,0.025251150131225586
11770,0.75,0.46541512,0.2845848798751831
11771,0.8125,0.53801584,0.27448415756225586
11772,0.5,0.54841423,0.04841423034667969
11773,0.5625,0.7571874,0.19468742609024048
11774,0.625,0.4971993,0.12780070304870605
11775,0.5625,0.46356252,0.09893748164176941
11776,0.5,0.5832888,0.08328878879547119
11777,0.6875,0.7364054,0.048905372619628906
11778,0.5,0.7251744,0.2251744270324707
11779,0.4375,0.656493,0.21899300813674927
11780,0.6875,0.6903497,0.0028496980667114258
11781,0.5,0.6245867,0.12458670139312744
11782,0.625,0.7339042,0.10890418291091919
11783,0.75,0.57130104,0.17869895696640015
11784,0.5625,0.529128,0.03337198495864868
11785,0.75,0.7839309,0.03393089771270752
11786,0.6875,0.47123784,0.21626216173171997
11787,0.5,0.4774094,0.022590607404708862
11788,0.5625,0.47031257,0.09218743443489075
11789,0.8125,0.68722963,0.12527036666870117
11790,0.8125,0.78012186,0.03237813711166382
11791,0.75,0.5829465,0.16705352067947388
11792,0.75,0.75456303,0.004563033580780029
11793,0.625,0.4670376,0.15796241164207458
11794,0.8125,0.5554719,0.25702810287475586
11795,0.8125,0.4932106,0.3192893862724304
11796,0.8125,0.46956384,0.3429361581802368
11797,0.625,0.7176597,0.09265971183776855
11798,0.5,0.49361846,0.00638154149055481
11799,0.75,0.65606153,0.09393846988677979
11800,0.4375,0.53663033,0.09913033246994019
11801,0.5,0.75531924,0.2553192377090454
11802,0.625,0.74789536,0.12289535999298096
11803,0.8125,0.76678187,0.04571813344955444
11804,0.6875,0.6780017,0.009498298168182373
11805,0.625,0.49851435,0.1264856457710266
11806,0.625,0.78195053,0.15695053339004517
11807,0.5625,0.5975255,0.03502547740936279
11808,0.8125,0.49065062,0.32184937596321106
11809,0.75,0.5633008,0.18669921159744263
11810,0.4375,0.49914306,0.06164306402206421
11811,0.4375,0.77938426,0.3418842554092407
11812,0.75,0.5264913,0.22350871562957764
11813,0.375,0.55660987,0.1816098690032959
11814,0.6875,0.73061335,0.0431133508682251
11815,0.6875,0.5976831,0.08981692790985107
11816,0.4375,0.57319874,0.13569873571395874
11817,0.5,0.4944196,0.005580395460128784
11818,0.625,0.63090014,0.005900144577026367
11819,0.875,0.7092804,0.1657196283340454
11820,0.6875,0.5082665,0.17923349142074585
11821,0.75,0.8044534,0.054453372955322266
11822,0.5,0.7562715,0.25627148151397705
11823,0.5625,0.66693556,0.10443556308746338
11824,0.4375,0.73707336,0.2995733618736267
11825,0.5,0.7325753,0.23257529735565186
11826,0.6875,0.737028,0.04952800273895264
11827,0.625,0.71622145,0.09122145175933838
11828,0.375,0.6710215,0.2960215210914612
11829,0.6875,0.77741665,0.0899166464805603
11830,0.5,0.6193043,0.11930429935455322
11831,0.4375,0.76436764,0.32686764001846313
11832,0.6875,0.6601478,0.027352213859558105
11833,0.5625,0.5535894,0.008910596370697021
11834,0.4375,0.72027445,0.2827744483947754
11835,0.75,0.7522148,0.002214789390563965
11836,0.6875,0.4719684,0.215531587600708
11837,0.6875,0.7683906,0.08089059591293335
11838,0.75,0.7057578,0.04424220323562622
11839,0.5,0.54240584,0.04240584373474121
11840,0.8125,0.57841337,0.23408663272857666
11841,0.6875,0.58479345,0.10270655155181885
11842,0.5,0.74227613,0.242276132106781
11843,0.6875,0.506393,0.18110698461532593
11844,0.5625,0.65403545,0.09153544902801514
11845,0.6875,0.72505367,0.03755366802215576
11846,0.75,0.7270332,0.02296680212020874
11847,0.625,0.49456388,0.13043612241744995
11848,0.6875,0.6029207,0.08457928895950317
11849,0.75,0.6235433,0.12645667791366577
11850,0.5625,0.6018526,0.039352595806121826
11851,0.625,0.7763516,0.15135157108306885
11852,0.75,0.59923637,0.1507636308670044
11853,0.5,0.59321105,0.09321105480194092
11854,0.625,0.73039377,0.10539376735687256
11855,0.8125,0.7533849,0.05911511182785034
11856,0.5,0.65363586,0.15363585948944092
11857,0.6875,0.4891173,0.19838270545005798
11858,0.375,0.5582255,0.18322551250457764
11859,0.3125,0.59398067,0.28148066997528076
11860,0.6875,0.7710411,0.08354109525680542
11861,0.6875,0.65002227,0.037477731704711914
11862,0.75,0.6827965,0.06720352172851562
11863,0.4375,0.49734533,0.05984532833099365
11864,0.625,0.4827535,0.14224651455879211
11865,0.6875,0.6511266,0.03637337684631348
11866,0.5625,0.4968905,0.06560951471328735
11867,0.75,0.75853086,0.008530855178833008
11868,0.5,0.4694142,0.030585795640945435
11869,0.625,0.77138627,0.1463862657546997
11870,0.625,0.77080566,0.14580565690994263
11871,0.8125,0.55130696,0.26119303703308105
11872,0.625,0.4955736,0.12942638993263245
11873,0.5,0.76289463,0.2628946304321289
11874,0.5625,0.69461155,0.1321115493774414
11875,0.625,0.7779286,0.15292859077453613
11876,0.625,0.6354893,0.010489284992218018
11877,0.8125,0.67113894,0.1413610577583313
11878,0.5625,0.7318295,0.16932952404022217
11879,0.75,0.7247144,0.02528560161590576
11880,0.5625,0.5743519,0.011851906776428223
11881,0.625,0.60110116,0.023898839950561523
11882,0.75,0.56134707,0.18865293264389038
11883,0.25,0.71409494,0.46409493684768677
11884,0.4375,0.44568807,0.008188068866729736
11885,0.625,0.7099735,0.08497351408004761
11886,0.6875,0.797187,0.1096869707107544
11887,0.8125,0.58495885,0.22754114866256714
11888,0.1875,0.7567954,0.5692954063415527
11889,0.375,0.72185916,0.3468591570854187
11890,0.625,0.47018918,0.1548108160495758
11891,0.8125,0.48385614,0.3286438584327698
11892,0.3125,0.49156648,0.1790664792060852
11893,0.3125,0.8071346,0.49463462829589844
11894,0.6875,0.6005298,0.08697021007537842
11895,0.4375,0.5422867,0.1047866940498352
11896,0.8125,0.67526513,0.1372348666191101
11897,0.625,0.6661452,0.0411452054977417
11898,0.625,0.7703434,0.14534342288970947
11899,0.6875,0.70820105,0.020701050758361816
11900,0.375,0.56859195,0.19359195232391357
11901,0.6875,0.77139413,0.08389413356781006
11902,0.625,0.49089557,0.1341044306755066
11903,0.625,0.51939845,0.10560154914855957
11904,0.5625,0.6946828,0.132182776927948
11905,0.6875,0.67921144,0.008288562297821045
11906,0.375,0.50348145,0.1284814476966858
11907,0.5,0.49101618,0.008983820676803589
11908,0.25,0.45322526,0.2032252550125122
11909,0.625,0.528772,0.09622800350189209
11910,0.4375,0.73827875,0.30077874660491943
11911,0.5,0.46475875,0.03524124622344971
11912,0.625,0.77661216,0.15161216259002686
11913,0.6875,0.4954828,0.19201719760894775
11914,0.6875,0.58765423,0.0998457670211792
11915,0.75,0.714962,0.035037994384765625
11916,0.8125,0.7080399,0.10446012020111084
11917,0.6875,0.7185018,0.031001806259155273
11918,0.625,0.5007515,0.12424850463867188
11919,0.5,0.73616993,0.2361699342727661
11920,0.6875,0.76203895,0.0745389461517334
11921,0.875,0.55606276,0.3189372420310974
11922,0.4375,0.6884484,0.250948429107666
11923,0.625,0.63532746,0.010327458381652832
11924,0.375,0.45810694,0.08310693502426147
11925,0.4375,0.510945,0.07344502210617065
11926,0.625,0.7306284,0.1056283712387085
11927,0.5,0.7333946,0.23339462280273438
11928,0.5,0.7509531,0.2509530782699585
11929,0.5,0.7079154,0.20791542530059814
11930,0.3125,0.47579643,0.1632964313030243
11931,0.75,0.5938077,0.15619230270385742
11932,0.5625,0.7238506,0.16135060787200928
11933,0.6875,0.45837075,0.22912925481796265
11934,0.5,0.7388826,0.23888260126113892
11935,0.75,0.7431643,0.0068356990814208984
11936,0.5,0.5619296,0.06192958354949951
11937,0.625,0.68894887,0.0639488697052002
11938,0.625,0.5496755,0.07532447576522827
11939,0.625,0.50818634,0.11681365966796875
11940,0.4375,0.51531273,0.07781273126602173
11941,0.8125,0.46845168,0.34404832124710083
11942,0.375,0.51492006,0.13992005586624146
11943,0.5625,0.80324256,0.24074256420135498
11944,0.25,0.6937349,0.44373488426208496
11945,0.5625,0.52486277,0.03763723373413086
11946,0.875,0.7981256,0.07687437534332275
11947,0.5625,0.57541746,0.01291745901107788
11948,0.75,0.49834803,0.25165197253227234
11949,0.8125,0.5832027,0.22929728031158447
11950,0.625,0.5379863,0.08701372146606445
11951,0.75,0.68443793,0.06556206941604614
11952,0.5,0.7197606,0.21976059675216675
11953,0.6875,0.77421975,0.08671975135803223
11954,0.0625,0.7369435,0.6744434833526611
11955,0.375,0.6047865,0.22978651523590088
11956,0.625,0.7074472,0.08244717121124268
11957,0.8125,0.7251487,0.08735132217407227
11958,0.5,0.5085193,0.008519291877746582
11959,0.6875,0.7465062,0.0590062141418457
11960,0.75,0.7220849,0.027915120124816895
11961,0.625,0.555933,0.06906700134277344
11962,0.3125,0.7155553,0.4030553102493286
11963,0.75,0.6400403,0.10995972156524658
11964,0.75,0.7892877,0.039287686347961426
11965,0.75,0.73750085,0.01249915361404419
11966,0.1875,0.80680966,0.619309663772583
11967,0.5,0.7644172,0.2644171714782715
11968,0.5625,0.7222201,0.15972012281417847
11969,0.75,0.73431116,0.015688836574554443
11970,0.8125,0.49502054,0.3174794614315033
11971,0.5625,0.6952772,0.13277721405029297
11972,0.5625,0.62901,0.06651002168655396
11973,0.625,0.7561802,0.13118022680282593
11974,0.75,0.5416547,0.20834529399871826
11975,0.5625,0.47374287,0.08875712752342224
11976,0.25,0.6134718,0.3634718060493469
11977,0.75,0.5662752,0.18372482061386108
11978,0.9375,0.6493454,0.28815460205078125
11979,0.75,0.5608921,0.18910789489746094
11980,0.125,0.6691107,0.5441107153892517
11981,0.6875,0.54923695,0.1382630467414856
11982,0.75,0.556164,0.19383597373962402
11983,0.5625,0.57358533,0.011085331439971924
11984,0.1875,0.7250569,0.5375568866729736
11985,0.6875,0.6501342,0.03736579418182373
11986,0.8125,0.47785586,0.3346441388130188
11987,0.5625,0.79356873,0.23106873035430908
11988,0.4375,0.73860514,0.3011051416397095
11989,0.5,0.5426992,0.042699217796325684
11990,0.5625,0.4739878,0.08851221203804016
11991,0.8125,0.4824557,0.33004429936408997
11992,0.75,0.68940544,0.06059455871582031
11993,0.6875,0.4876778,0.19982218742370605
11994,0.5625,0.76688445,0.204384446144104
11995,0.625,0.7812174,0.15621739625930786
11996,0.6875,0.4588953,0.22860470414161682
11997,0.5625,0.6462964,0.08379638195037842
11998,0.5625,0.6034114,0.04091137647628784
11999,0.5,0.61889094,0.11889094114303589
12000,0.625,0.5358372,0.08916282653808594
12001,0.8125,0.76180124,0.05069875717163086
12002,0.4375,0.75721747,0.3197174668312073
12003,0.625,0.4921586,0.13284140825271606
12004,0.75,0.74861056,0.0013894438743591309
12005,0.3125,0.7274607,0.41496068239212036
12006,0.6875,0.5972845,0.09021550416946411
12007,0.75,0.6153026,0.13469737768173218
12008,0.6875,0.55946636,0.12803363800048828
12009,0.1875,0.79888624,0.611386239528656
12010,0.6875,0.7068311,0.01933109760284424
12011,0.6875,0.72856474,0.04106473922729492
12012,0.6875,0.76580906,0.0783090591430664
12013,0.8125,0.7254147,0.0870853066444397
12014,0.625,0.4938617,0.13113829493522644
12015,0.5,0.72289175,0.22289174795150757
12016,0.4375,0.49438578,0.05688577890396118
12017,0.75,0.711718,0.03828197717666626
12018,0.6875,0.48856264,0.19893735647201538
12019,0.4375,0.5572632,0.11976319551467896
12020,0.75,0.45954365,0.2904563546180725
12021,0.5,0.7511433,0.25114327669143677
12022,0.75,0.7470599,0.0029401183128356934
12023,0.5,0.51120794,0.011207938194274902
12024,0.75,0.70111644,0.04888355731964111
12025,0.5,0.6294769,0.1294769048690796
12026,0.8125,0.5113212,0.30117881298065186
12027,0.9375,0.7249154,0.21258461475372314
12028,0.5625,0.7141519,0.15165191888809204
12029,0.8125,0.729519,0.08298099040985107
12030,0.75,0.7557382,0.005738198757171631
12031,0.875,0.7516635,0.12333649396896362
12032,0.375,0.7699431,0.39494311809539795
12033,0.6875,0.66383004,0.023669958114624023
12034,0.625,0.7867478,0.16174781322479248
12035,0.375,0.5087913,0.13379132747650146
12036,0.5625,0.6621131,0.09961307048797607
12037,0.625,0.4906499,0.13435009121894836
12038,0.625,0.7282684,0.10326838493347168
12039,0.6875,0.5555555,0.131944477558136
12040,0.4375,0.46601504,0.0285150408744812
12041,0.375,0.51349026,0.13849025964736938
12042,0.5,0.78610545,0.2861054539680481
12043,0.0,0.67380595,0.6738059520721436
12044,0.5,0.756078,0.25607800483703613
12045,0.375,0.5587244,0.18372440338134766
12046,0.75,0.6046315,0.1453685164451599
12047,0.625,0.76548874,0.14048874378204346
12048,0.5,0.5724739,0.07247388362884521
12049,0.4375,0.52365756,0.08615756034851074
12050,0.8125,0.7077227,0.1047772765159607
12051,0.4375,0.6064339,0.1689339280128479
12052,0.5625,0.7772783,0.21477830410003662
12053,0.6875,0.651712,0.035787999629974365
12054,0.8125,0.48230153,0.3301984667778015
12055,0.625,0.72807276,0.10307276248931885
12056,0.5,0.45626712,0.04373288154602051
12057,0.8125,0.7150028,0.09749722480773926
12058,0.5,0.77928424,0.2792842388153076
12059,0.75,0.60289955,0.14710044860839844
12060,0.75,0.7463148,0.003685176372528076
12061,0.0,0.58814454,0.5881445407867432
12062,0.75,0.69834894,0.051651060581207275
12063,0.8125,0.7004377,0.11206227540969849
12064,0.75,0.748241,0.0017589926719665527
12065,0.4375,0.57489794,0.13739794492721558
12066,0.75,0.5994594,0.15054059028625488
12067,0.6875,0.7861362,0.0986362099647522
12068,0.4375,0.7648723,0.32737231254577637
12069,0.8125,0.6752171,0.13728290796279907
12070,0.6875,0.79489326,0.10739326477050781
12071,0.6875,0.58813256,0.09936743974685669
12072,0.625,0.49565145,0.1293485462665558
12073,0.6875,0.48354644,0.2039535641670227
12074,0.75,0.69469345,0.05530655384063721
12075,0.6875,0.5585376,0.12896239757537842
12076,0.5,0.76808465,0.26808464527130127
12077,0.3125,0.5445638,0.23206377029418945
12078,0.5,0.71396,0.21395999193191528
12079,0.5,0.47182086,0.028179138898849487
12080,0.8125,0.7152526,0.0972474217414856
12081,0.5625,0.54578257,0.01671743392944336
12082,0.875,0.7259277,0.1490722894668579
12083,0.625,0.5623321,0.06266790628433228
12084,0.875,0.49792325,0.37707674503326416
12085,0.5625,0.50936234,0.05313766002655029
12086,0.8125,0.64518505,0.16731494665145874
12087,0.625,0.77179146,0.1467914581298828
12088,0.75,0.5232025,0.22679752111434937
12089,0.6875,0.7666445,0.07914447784423828
12090,0.5,0.56940037,0.0694003701210022
12091,0.6875,0.48243228,0.2050677239894867
12092,0.75,0.59125537,0.15874463319778442
12093,0.6875,0.7693225,0.08182251453399658
12094,0.8125,0.71536714,0.0971328616142273
12095,0.4375,0.5853634,0.14786338806152344
12096,0.4375,0.5673252,0.1298251748085022
12097,0.5,0.7682297,0.26822972297668457
12098,0.5,0.478141,0.02185899019241333
12099,0.5,0.54604185,0.04604184627532959
12100,0.75,0.49711126,0.2528887391090393
12101,0.4375,0.7707719,0.33327192068099976
12102,0.4375,0.7733101,0.335810124874115
12103,0.8125,0.46695763,0.34554237127304077
12104,0.5625,0.72315365,0.16065365076065063
12105,0.5,0.57549894,0.07549893856048584
12106,0.6875,0.5473885,0.14011150598526
12107,0.625,0.66521764,0.04021763801574707
12108,0.4375,0.50207484,0.06457483768463135
12109,0.625,0.78480446,0.15980446338653564
12110,0.75,0.70121366,0.04878634214401245
12111,0.5625,0.52262133,0.039878666400909424
12112,0.5,0.52667433,0.026674330234527588
12113,0.5625,0.6982013,0.13570129871368408
12114,0.625,0.5317023,0.09329771995544434
12115,0.4375,0.5610088,0.12350881099700928
12116,0.8125,0.4722462,0.3402538001537323
12117,0.625,0.7620267,0.13702672719955444
12118,0.75,0.5335441,0.21645587682724
12119,0.6875,0.7540629,0.06656289100646973
12120,0.4375,0.5264369,0.08893692493438721
12121,0.75,0.5042328,0.24576717615127563
12122,0.4375,0.73570293,0.2982029318809509
12123,0.6875,0.49372035,0.19377964735031128
12124,0.6875,0.5978381,0.08966189622879028
12125,0.75,0.49990278,0.25009721517562866
12126,0.4375,0.47258216,0.03508216142654419
12127,0.75,0.7415457,0.008454322814941406
12128,0.375,0.76692593,0.3919259309768677
12129,0.5625,0.53014886,0.032351136207580566
12130,0.4375,0.6463462,0.20884621143341064
12131,0.5,0.7744529,0.27445292472839355
12132,0.625,0.6190434,0.005956590175628662
12133,0.75,0.73573333,0.014266669750213623
12134,0.5,0.50240695,0.0024069547653198242
12135,0.6875,0.7687067,0.08120667934417725
12136,0.6875,0.76530254,0.07780253887176514
12137,0.5,0.48876467,0.011235326528549194
12138,0.5625,0.69544303,0.1329430341720581
12139,0.5,0.5633947,0.06339472532272339
12140,0.5625,0.48628017,0.0762198269367218
12141,0.625,0.7172214,0.09222137928009033
12142,0.75,0.5044677,0.24553227424621582
12143,0.6875,0.75812817,0.07062816619873047
12144,0.4375,0.74275815,0.3052581548690796
12145,0.5,0.68326914,0.18326914310455322
12146,0.375,0.66756654,0.29256653785705566
12147,0.5,0.7003612,0.2003611922264099
12148,0.75,0.6808536,0.06914639472961426
12149,0.5,0.73888886,0.23888885974884033
12150,0.75,0.6810577,0.06894230842590332
12151,0.4375,0.71460503,0.27710503339767456
12152,0.5,0.77191913,0.2719191312789917
12153,0.6875,0.60496056,0.08253943920135498
12154,0.625,0.66733634,0.042336344718933105
12155,0.6875,0.72578335,0.038283348083496094
12156,0.8125,0.64959246,0.16290754079818726
12157,0.6875,0.5992205,0.08827948570251465
12158,0.5,0.5825684,0.08256840705871582
12159,0.8125,0.49449164,0.3180083632469177
12160,0.5,0.5869727,0.08697271347045898
12161,0.5,0.76624846,0.2662484645843506
12162,0.6875,0.74614584,0.05864584445953369
12163,0.625,0.6663109,0.041310906410217285
12164,0.5,0.4961996,0.0038003921508789062
12165,0.5625,0.5349554,0.027544617652893066
12166,0.5625,0.7902067,0.2277066707611084
12167,0.75,0.6320668,0.11793321371078491
12168,0.6875,0.7319107,0.04441070556640625
12169,0.5625,0.50048006,0.062019944190979004
12170,0.75,0.7401295,0.009870529174804688
12171,0.625,0.5906978,0.03430217504501343
12172,0.625,0.56225795,0.06274205446243286
12173,0.75,0.75744337,0.007443368434906006
12174,0.6875,0.775443,0.08794301748275757
12175,0.5625,0.7386888,0.17618882656097412
12176,0.1875,0.7370655,0.5495654940605164
12177,0.5625,0.50478095,0.05771905183792114
12178,0.6875,0.48614007,0.20135992765426636
12179,0.625,0.65013283,0.025132834911346436
12180,0.5625,0.54663813,0.015861868858337402
12181,0.75,0.63422084,0.11577916145324707
12182,0.75,0.78173256,0.03173255920410156
12183,0.5625,0.7830316,0.22053158283233643
12184,0.6875,0.7645333,0.07703328132629395
12185,0.625,0.5546915,0.07030850648880005
12186,0.625,0.52963954,0.09536045789718628
12187,0.625,0.5134394,0.11156058311462402
12188,0.5,0.65658903,0.15658903121948242
12189,0.5,0.67151594,0.17151594161987305
12190,0.5,0.7736187,0.2736186981201172
12191,0.5,0.49558827,0.0044117271900177
12192,0.25,0.75509346,0.5050934553146362
12193,0.8125,0.7186227,0.09387731552124023
12194,0.5625,0.78053844,0.2180384397506714
12195,0.75,0.73671925,0.013280749320983887
12196,0.5,0.47182742,0.028172582387924194
12197,0.6875,0.56158054,0.12591946125030518
12198,0.5625,0.5414274,0.0210726261138916
12199,0.75,0.4609998,0.2890002131462097
12200,0.4375,0.6810291,0.2435290813446045
12201,0.625,0.45812988,0.1668701171875
12202,0.6875,0.6489482,0.03855180740356445
12203,0.5,0.79761785,0.2976178526878357
12204,0.3125,0.58180207,0.2693020701408386
12205,0.5,0.49792308,0.0020769238471984863
12206,0.5,0.69889,0.19888997077941895
12207,0.6875,0.71061635,0.023116350173950195
12208,0.375,0.5574726,0.1824725866317749
12209,0.8125,0.70498025,0.10751974582672119
12210,0.6875,0.50482684,0.1826731562614441
12211,0.5625,0.74368834,0.18118834495544434
12212,0.6875,0.48471203,0.20278796553611755
12213,0.6875,0.7602144,0.07271438837051392
12214,0.6875,0.6812643,0.006235718727111816
12215,0.5,0.6087595,0.10875952243804932
12216,0.4375,0.73731464,0.2998146414756775
12217,0.4375,0.71845114,0.2809511423110962
12218,0.6875,0.53488034,0.15261965990066528
12219,0.875,0.57995725,0.2950427532196045
12220,0.8125,0.7151077,0.09739232063293457
12221,0.6875,0.69381714,0.006317138671875
12222,0.4375,0.6658193,0.22831928730010986
12223,0.5,0.48316836,0.016831636428833008
12224,0.75,0.4626461,0.28735390305519104
12225,0.75,0.7527057,0.002705693244934082
12226,0.625,0.4694636,0.15553641319274902
12227,0.8125,0.659697,0.15280300378799438
12228,0.4375,0.52517694,0.08767694234848022
12229,0.75,0.575474,0.17452597618103027
12230,0.5,0.52491456,0.024914562702178955
12231,0.6875,0.64318377,0.044316232204437256
12232,0.8125,0.5012659,0.31123411655426025
12233,0.4375,0.71358675,0.2760867476463318
12234,0.625,0.6562564,0.03125637769699097
12235,0.6875,0.74067587,0.05317586660385132
12236,0.8125,0.47361767,0.33888232707977295
12237,0.5625,0.71390975,0.15140974521636963
12238,0.625,0.6249042,9.578466415405273e-05
12239,0.8125,0.7638226,0.04867738485336304
12240,0.5,0.5764908,0.07649081945419312
12241,0.5,0.4993166,0.0006833970546722412
12242,0.5625,0.4588345,0.10366550087928772
12243,0.4375,0.4894551,0.05195510387420654
12244,0.5,0.7052038,0.20520377159118652
12245,0.8125,0.7227501,0.08974987268447876
12246,0.75,0.58287066,0.16712933778762817
12247,0.5,0.74295485,0.24295485019683838
12248,0.4375,0.6619185,0.2244185209274292
12249,0.4375,0.48127794,0.0437779426574707
12250,0.625,0.7437172,0.11871719360351562
12251,0.625,0.48503104,0.13996896147727966
12252,0.625,0.5466102,0.07838982343673706
12253,0.8125,0.6389387,0.17356127500534058
12254,0.625,0.48771518,0.13728481531143188
12255,0.75,0.51073277,0.2392672300338745
12256,0.5,0.73697627,0.2369762659072876
12257,0.625,0.7749889,0.14998888969421387
12258,0.5,0.7440717,0.24407172203063965
12259,0.75,0.7303524,0.019647598266601562
12260,0.875,0.76519585,0.10980415344238281
12261,0.8125,0.7638647,0.04863530397415161
12262,0.75,0.488374,0.2616260051727295
12263,0.6875,0.52623045,0.16126954555511475
12264,0.5,0.49421436,0.005785644054412842
12265,0.75,0.6943507,0.0556492805480957
12266,0.5625,0.6937398,0.13123977184295654
12267,0.5,0.7238228,0.22382277250289917
12268,0.5,0.6349099,0.13490992784500122
12269,0.5,0.6034335,0.10343348979949951
12270,0.5625,0.7033521,0.14085209369659424
12271,0.625,0.5649039,0.06009608507156372
12272,0.5,0.6857493,0.18574929237365723
12273,0.4375,0.76321334,0.3257133364677429
12274,0.5,0.5441258,0.04412579536437988
12275,0.4375,0.7753163,0.3378162980079651
12276,0.3125,0.5811039,0.2686039209365845
12277,0.6875,0.5012522,0.1862478256225586
12278,0.75,0.52908164,0.22091835737228394
12279,0.4375,0.69708747,0.25958746671676636
12280,0.5625,0.52733266,0.03516733646392822
